ACE2	-0.016982768	-0.034464438	0.18691926	0.12452576	0.06867786	-0.2622779	-0.18212879	-0.07277574	-0.26628757	-0.39499268	0.1856795	-0.50025696	-0.08093605	0.0006238397	0.16505885	-0.31521782
ACER1	-0.024976742	0.107869215	0.09793032	0.18106122	-0.010441927	-0.03708716	0.085169755	0.1637331	0.07849895	-0.22603527	-0.2728716	-0.30374452	-0.05953032	0.058649037	-0.20703201	-0.023827568
ACER2	-0.07730278	0.19813001	0.17118342	0.20798519	-0.41472328	-0.11881011	-0.082415305	-0.17542785	0.3086838	-0.2805408	-0.027962446	0.21005371	-0.2726778	0.05598554	0.102820575	0.06753995
ACER3	-0.07577981	0.13649367	0.33540764	0.12838061	-0.12919974	-0.15142807	0.080006376	0.16220649	-0.04458744	-0.08517886	-0.023356233	0.111595124	0.18127182	-0.1614692	-0.40682164	-0.021359984
ACHE	0.0067245415	-0.0792778	0.087584585	0.024460046	-0.48844606	0.12142111	0.082007915	-0.036811877	-0.08244247	-0.36962703	0.13955045	0.07329198	0.02684316	-0.10216966	0.008545917	-0.36805272
ACIN1	0.24161746	0.098943666	0.110371344	-0.18275657	-0.53941554	-0.14671883	0.10134281	0.07354881	0.14381713	-0.14675127	0.20033014	-0.2539967	0.22359008	-0.24096408	0.20423332	0.1616793
ACKR1	-0.2391706	-0.027353887	0.024227625	-0.061385036	0.029093485	-0.25793165	-0.079243556	-0.004225572	0.03185064	-0.051935967	-0.043756228	-0.16101547	-0.15128823	-0.04245448	-0.022017304	-0.0037198348
ACKR2	-0.33538246	0.15755129	0.03584642	-0.070331275	0.18441452	-0.23440298	0.3480979	-0.32749858	0.13066728	0.1491345	-0.45872712	-0.08081023	-0.15542233	0.10688617	-0.13180527	0.37641984
ACKR3	-0.090983726	-0.18223639	-0.0616413	-0.06929504	0.08403482	-0.12943482	-0.1231318	0.16071226	-0.21165897	0.21168926	0.11591273	-0.15525599	0.053555712	0.30753866	0.12974013	-0.36256588
ACLY	0.08253922	0.12767074	-0.07002332	-0.103036955	0.01920584	-0.044004563	0.07446112	0.29187602	-0.13829933	0.18544108	-0.0014044249	-0.05748812	-0.056147307	-0.03835378	-0.15740469	0.13192496
ACMSD	-0.4471913	0.059518747	0.10587423	-0.32642877	0.2196982	0.08268601	0.025701014	0.046028603	0.2062174	-0.03715826	0.25480303	0.114056006	-0.2589503	0.03832727	-0.040966395	0.10400539
ACO1	-0.05130912	0.063686244	0.12934434	0.013693488	-0.022771206	0.10218581	-0.007889308	0.36150956	0.09292371	0.11506188	-0.1227847	-0.0035960705	-0.062409766	0.018397136	0.012214948	-0.19174337
ACO2	0.19696595	-0.12147977	0.21984707	0.213266	0.24229072	-0.25818175	0.018815724	0.055225454	-0.2788547	0.16044147	0.044490915	0.09986919	0.13025856	-0.07466803	0.1057004	-0.17322752
ACOT1	0.32068023	0.10291669	0.0033422566	-0.17107856	-0.19305408	-0.1628011	0.112807244	-0.0020694113	-0.28369427	-0.19350196	-0.12923996	-0.24378954	0.16308998	0.25580153	-0.008122475	-0.14843304
ACOT11	0.22408448	0.04466097	0.045837138	0.030123979	-0.056805797	-0.1696249	0.01330725	0.2814681	0.035800442	0.11037814	-0.19347821	-0.056287553	-0.063464366	0.038604107	-0.10161154	-0.25914058
ACOT12	-0.039387982	0.096885644	-0.34352645	-0.30731702	-0.6684616	0.21709375	0.082805745	0.108239114	0.054901753	0.07742052	-0.4344564	-0.12558956	0.47379416	-0.37136194	0.12893291	0.9058312
ACOT13	0.15546018	-0.03451944	0.3658951	-0.16942866	-0.45349312	0.049512524	-0.24405189	0.2943402	0.096082136	0.1016938	-0.1922593	0.08471829	0.0528633	0.045350716	0.09212637	-0.014524678
ACOT2	0.013854248	0.22339186	-0.1304259	0.050610017	-0.09156364	0.38213885	0.12623394	-0.5361602	0.044890594	-0.15252344	0.13753225	0.34780103	0.055041946	0.25030366	0.052871782	-0.12691621
ACOT4	0.33498806	-0.17347522	-0.015043398	0.05344843	-0.075775236	-0.13214804	0.23162742	-0.047875926	-0.12874863	-0.24663092	-0.10891442	-0.026454583	-0.12718181	0.0035312285	0.059649542	-0.20847759
ACOT7	0.15607768	-0.22312553	-0.054229863	-0.414306	-0.14467634	-0.08173631	-0.08984119	-0.12751779	-0.07020324	-0.048086047	0.22479242	-0.13544449	0.023313263	0.099764965	-0.10168174	-0.108841404
ACOT8	0.1786332	-0.079140775	-0.11514173	-0.09477239	-0.1354398	-0.17529258	0.17394131	-0.32339853	-0.14016123	-0.29951203	-0.07310307	-0.2860685	0.07124322	-0.025209555	0.37616965	-0.023968747
ACOX1	-0.033628203	0.13567412	-0.24534152	-0.19127795	-0.14194942	-0.103796	-0.23984186	0.07968834	0.110639706	0.045208707	0.14174034	-0.32365826	-0.1136763	0.15064257	0.39432636	0.016655015
ACOX2	0.06974333	-0.2788517	-0.14392233	0.14889686	-0.32125223	0.025981413	-0.098522715	0.14556365	0.038660817	0.12391435	-0.058785208	-0.15312216	-0.21237035	0.29122317	0.234833	-0.16694309
ACOX3	0.07311626	-0.09489441	-0.05775405	0.10812305	0.22734047	-0.3620574	0.07124179	-0.011720375	0.016975658	0.060507976	-0.5275889	-0.34869146	-0.07602955	-0.014245354	0.13175566	-0.09396287
ACP1	0.08528639	-0.036885865	-0.080582514	0.07900024	-0.30829003	0.30201963	0.047507435	0.15335229	0.07363748	0.2363272	-0.14946018	-0.029809644	-0.054865457	-0.2533268	0.2528912	-0.12617198
ACP2	0.104511045	0.019981582	0.11469113	0.10062631	-0.24183245	-0.02367745	0.16846433	0.14112273	0.22201842	-0.03101724	0.13179271	-0.13342664	0.07965962	0.15445374	-0.27954662	0.12752314
ACP5	-0.09388646	0.3419637	-0.21583395	-0.014936509	-0.020586656	-0.04575799	-0.0018955816	0.0656597	0.15422721	0.17067835	-0.28251562	-0.20720766	-0.3920855	-0.120703086	0.14182404	-0.24778883
ACR	-0.2226598	-0.26474845	0.08503337	-0.06345414	-0.24867189	-0.036909554	-0.2101939	0.30198276	0.019774428	0.21294683	-0.12682691	-0.0287074	-0.32753962	0.09838048	0.0555434	-0.08097397
ACSBG1	0.3367925	-0.119431354	-0.07590424	0.029063473	-0.47803813	-0.07132614	-0.016983964	-0.03637911	-0.11338455	-0.28908265	0.19965124	-0.07099585	0.28179404	-0.015160902	0.02107677	-0.057643555
ACSF3	-0.02129386	-0.19165184	0.09771866	-0.06359279	0.11409366	-0.014020936	0.0005655983	-0.11652811	0.18199046	-0.0057024844	0.005512468	0.298665	0.023540396	-0.1951671	-0.15222691	0.02627378
ACSL1	-0.056200653	-0.286965	0.4423095	0.16154464	-0.20232572	-0.03451985	-0.03867518	0.04419204	0.2316165	0.14638405	-0.037935436	0.13016088	0.014474562	0.017241584	-0.3159294	-0.10878967
ACSL3	0.19604419	-0.12341665	-0.1717273	0.20660795	0.017913304	-0.17919461	-0.20457704	-0.15853162	-0.254093	0.08053732	-0.30524734	-0.2178427	-0.024648922	0.42884174	0.40694073	-0.2911015
ACSL4	0.21979263	-0.0111326035	-0.10438997	-0.018699575	-0.073601834	-0.0027587307	0.12230335	-0.47119844	-0.2894458	0.117011085	-0.11193017	-0.07637332	-0.08754496	-0.2391345	0.07112265	0.08253491
ACSL5	-0.14894891	0.25378302	-0.049153574	0.14374375	0.015322988	0.06609546	0.22859636	-0.15357797	0.010860605	-0.38651338	-0.18722735	0.014730996	-0.14945199	-0.2244289	0.35493386	0.32646227
ACSM1	0.16211969	0.1475519	-0.3369351	0.18481043	0.16028216	-0.31563005	0.041397903	-0.38933063	0.246033	-0.01147476	-0.009407231	0.14265461	-0.14938188	0.193938	-0.10208636	0.0231928
ACSM2B	0.2614814	-0.20123346	0.16884832	0.02481978	0.13910559	-0.03126652	0.17930692	0.39786538	0.0023223832	0.18638745	0.13712564	-0.0013203202	0.022390354	-0.039773908	0.079951026	-0.39235663
ACSM5	-0.013374638	-0.05027393	0.03858122	0.01156214	0.22291757	-0.09076152	0.021782678	0.38081107	-0.07830147	-0.07976641	-0.0905594	0.10723351	-0.082096666	0.16325572	0.15960114	0.14832605
ACSS1	0.07226324	0.07741059	0.04722368	-0.2389752	-0.04499574	-0.25282228	-0.00797443	0.20036688	0.34468004	0.22352324	-0.051182013	0.065303706	-0.027709685	-0.3389739	0.21602206	-0.06337471
ACSS2	0.08840286	0.27085692	-0.12658773	-0.010128774	-0.2269705	-0.07104638	-0.0077670994	-0.04834472	-0.12203346	-0.12795682	-0.057131093	-0.050418016	-0.21233346	0.10694634	-0.1486158	-0.10472139
ACSS3	0.16233878	-0.06898546	-0.020764133	-0.36254114	0.03524253	-0.16357026	0.030358369	0.28554	0.1108317	0.1606622	-0.25186774	-0.0859238	-0.3533733	0.29568112	-0.110691935	-0.27900234
ACTA1	0.030368853	0.3227065	-0.12007849	-0.10274495	0.100393735	0.17386855	0.007420054	0.13186024	-0.055756625	-0.1592609	-0.14519519	-0.3633363	-0.049919367	-0.1381727	0.19692354	-0.11432766
ACTBL2	-0.17039886	0.12759052	-0.053060085	-0.24304649	-0.15237705	-0.27059412	0.051420756	-0.22639355	-0.02830508	-0.16328041	-0.014580705	0.31297433	0.018128628	0.076996505	0.1342832	-0.07154533
ACTC1	0.14437741	0.013534116	0.009243331	-0.34240147	0.0046705883	0.33083215	-0.15555687	0.22385238	0.03101157	0.3480258	-0.047815636	-0.0022558153	0.0015535209	0.14062925	0.114095226	-0.18607026
ACTG1	0.061514232	0.10025837	0.09513356	0.17242289	-0.11046672	0.1528155	-0.07572788	-0.014880079	0.051332366	-0.12401031	-0.06367569	0.12241334	-0.34799048	0.16785328	0.040557563	-0.14169832
ACTG2	0.21341597	0.09157918	-0.13179737	-0.2595332	-0.14634654	0.074893914	-0.03516309	-0.005268052	0.00071551756	0.128733	0.03455497	-0.4216551	0.08923572	-0.16394296	-0.24191172	0.124467485
ACTL6A	0.44432083	0.35997903	0.059261203	0.25990084	0.13728113	0.18378547	-0.012395008	-0.11323737	0.2856353	0.106962256	-0.11175812	0.099612765	0.20020114	0.15561603	-0.1286481	-0.05414262
ACTL6B	0.0027398989	0.22528704	-0.065238275	0.17637776	-0.028938212	-0.011576181	0.13083953	-0.41729316	0.026325407	-0.16162647	0.070855886	0.030935457	0.12852441	0.31561694	0.022642203	-0.14709625
ACTL7A	-0.05161432	0.007105445	-0.3127376	0.025356783	0.034796853	0.33065096	0.14456885	0.17544827	0.31464496	0.31314412	-0.26828012	-0.14176846	-0.41363376	0.12865236	-0.18791631	-0.14585514
ACTN1	0.12281088	0.024285888	-0.07546818	0.038673315	0.012815374	-0.272797	0.053111438	-0.33564287	0.082933344	0.07359116	-0.031929523	0.2013367	0.17922926	-0.093926854	-0.05394222	-0.19816782
ACTN2	0.02292267	-0.05850737	0.053869676	-0.33368227	-0.07243544	0.115945645	0.38891187	0.04411257	0.08201095	0.12985107	0.03803689	-0.04559784	0.20699722	-0.16316818	0.049200084	0.23884772
ACTN3	0.4889219	0.08198067	0.047857158	-0.038872175	-0.25658387	-0.2675528	0.030241977	0.060273815	-0.009077286	-0.0073103993	0.025220443	-0.021937203	-0.61392987	-0.4712357	-0.34108898	-0.31717435
ACTN4	-0.46048167	0.15420608	-0.009920782	-0.44123158	0.11251583	-0.14663243	-0.35882887	0.17859758	0.06761684	-0.028731292	0.016565932	0.098319806	0.24509998	0.2674967	-0.06023981	-0.0026612696
